2016-07-21 10:00:07,402 WARN  [SoapUI] Missing folder [/home/tommaso/git/MultiLayer_Monitor/AD_MultiLayer_Monitor_Master/./ext] for external libraries
2016-07-21 10:00:15,458 INFO  [Soap11HttpBindingImporter] importing operation updateAgreedToTermsOfUse
2016-07-21 10:00:15,458 INFO  [Soap11HttpBindingImporter] importing operation updateEmailAddress
2016-07-21 10:00:15,459 INFO  [Soap11HttpBindingImporter] importing operation updateIncompleteUser
2016-07-21 10:00:15,459 INFO  [Soap11HttpBindingImporter] importing operation updateLockoutById
2016-07-21 10:00:15,461 INFO  [Soap11HttpBindingImporter] importing operation updateOpenId
2016-07-21 10:00:15,461 INFO  [Soap11HttpBindingImporter] importing operation updateOrganizations
2016-07-21 10:00:15,462 INFO  [Soap11HttpBindingImporter] importing operation updatePassword
2016-07-21 10:00:15,462 INFO  [Soap11HttpBindingImporter] importing operation updatePortrait
2016-07-21 10:00:15,463 INFO  [Soap11HttpBindingImporter] importing operation updateReminderQuery
2016-07-21 10:00:15,463 INFO  [Soap11HttpBindingImporter] importing operation updateScreenName
2016-07-21 10:00:15,464 INFO  [Soap11HttpBindingImporter] importing operation updateStatus
2016-07-21 10:00:15,464 INFO  [Soap11HttpBindingImporter] importing operation updateUser
2016-07-21 10:00:15,465 INFO  [Soap11HttpBindingImporter] importing operation updateUser
2016-07-21 10:00:15,739 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=addUser, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:00:15,783 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=addUser, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:00:15,843 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=addUserWithWorkflow, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:00:15,914 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=addUserWithWorkflow, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:00:16,162 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=hasRoleUser, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:00:16,170 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=hasRoleUser, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:00:16,442 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=updateUser, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:00:16,504 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=updateUser, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:00:16,816 INFO  [HttpAuthenticationRequestFilter$UPDCredentialsProvider] 192.168.2.151:8080 requires authentication with the realm 'PortalRealm'
2016-07-21 10:00:18,248 INFO  [SchemaUtils] Loading schema types from [http://10196:resiltech@192.168.2.151:8080/api/axis/Portal_GroupService?wsdl]
2016-07-21 10:00:18,250 INFO  [SchemaUtils] Getting schema http://10196:resiltech@192.168.2.151:8080/api/axis/Portal_GroupService?wsdl
2016-07-21 10:00:18,887 INFO  [WsdlImporter] Finding importer for {urn:http.service.portal.liferay.com}Portal_GroupServiceSoapBinding
2016-07-21 10:00:18,887 INFO  [WsdlImporter] Importing binding {urn:http.service.portal.liferay.com}Portal_GroupServiceSoapBinding
2016-07-21 10:00:18,888 INFO  [Soap11HttpBindingImporter] importing endpoint http://192.168.2.151:8080/api/axis/Portal_GroupService
2016-07-21 10:00:18,896 INFO  [Soap11HttpBindingImporter] importing operation addGroup
2016-07-21 10:00:18,897 INFO  [Soap11HttpBindingImporter] importing operation addGroup
2016-07-21 10:00:18,901 INFO  [Soap11HttpBindingImporter] importing operation addRoleGroups
2016-07-21 10:00:18,901 INFO  [Soap11HttpBindingImporter] importing operation deleteGroup
2016-07-21 10:00:18,902 INFO  [Soap11HttpBindingImporter] importing operation getGroup
2016-07-21 10:00:18,903 INFO  [Soap11HttpBindingImporter] importing operation getGroup
2016-07-21 10:00:18,908 INFO  [Soap11HttpBindingImporter] importing operation getManageableSites
2016-07-21 10:00:18,909 INFO  [Soap11HttpBindingImporter] importing operation getOrganizationsGroups
2016-07-21 10:00:18,913 INFO  [Soap11HttpBindingImporter] importing operation getUserGroup
2016-07-21 10:00:18,913 INFO  [Soap11HttpBindingImporter] importing operation getUserGroupsGroups
2016-07-21 10:00:18,914 INFO  [Soap11HttpBindingImporter] importing operation getUserOrganizationsGroups
2016-07-21 10:00:18,914 INFO  [Soap11HttpBindingImporter] importing operation getUserPlaces
2016-07-21 10:00:18,915 INFO  [Soap11HttpBindingImporter] importing operation getUserPlaces
2016-07-21 10:00:18,915 INFO  [Soap11HttpBindingImporter] importing operation getUserPlaces
2016-07-21 10:00:18,916 INFO  [Soap11HttpBindingImporter] importing operation getUserSites
2016-07-21 10:00:18,921 INFO  [Soap11HttpBindingImporter] importing operation hasUserGroup
2016-07-21 10:00:18,923 INFO  [Soap11HttpBindingImporter] importing operation search
2016-07-21 10:00:18,927 INFO  [Soap11HttpBindingImporter] importing operation searchCount
2016-07-21 10:00:18,928 INFO  [Soap11HttpBindingImporter] importing operation setRoleGroups
2016-07-21 10:00:18,928 INFO  [Soap11HttpBindingImporter] importing operation unsetRoleGroups
2016-07-21 10:00:18,933 INFO  [Soap11HttpBindingImporter] importing operation updateFriendlyURL
2016-07-21 10:00:18,933 INFO  [Soap11HttpBindingImporter] importing operation updateGroup
2016-07-21 10:00:18,934 INFO  [Soap11HttpBindingImporter] importing operation updateGroup
2016-07-21 10:00:18,942 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=addGroup, found in portType '{urn:http.service.portal.liferay.com}GroupServiceSoap'.
2016-07-21 10:00:18,975 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=addGroup, found in portType '{urn:http.service.portal.liferay.com}GroupServiceSoap'.
2016-07-21 10:00:19,018 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=getGroup, found in portType '{urn:http.service.portal.liferay.com}GroupServiceSoap'.
2016-07-21 10:00:19,032 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=getGroup, found in portType '{urn:http.service.portal.liferay.com}GroupServiceSoap'.
2016-07-21 10:00:19,075 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=getUserPlaces, found in portType '{urn:http.service.portal.liferay.com}GroupServiceSoap'.
2016-07-21 10:00:19,081 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=getUserPlaces, found in portType '{urn:http.service.portal.liferay.com}GroupServiceSoap'.
2016-07-21 10:00:19,094 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=getUserPlaces, found in portType '{urn:http.service.portal.liferay.com}GroupServiceSoap'.
2016-07-21 10:00:19,141 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=updateGroup, found in portType '{urn:http.service.portal.liferay.com}GroupServiceSoap'.
2016-07-21 10:00:19,159 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=updateGroup, found in portType '{urn:http.service.portal.liferay.com}GroupServiceSoap'.
2016-07-21 10:00:19,201 INFO  [HttpAuthenticationRequestFilter$UPDCredentialsProvider] 192.168.2.151:8080 requires authentication with the realm 'PortalRealm'
2016-07-21 10:00:21,419 INFO  [SchemaUtils] Loading schema types from [http://10196:resiltech@192.168.2.151:8080/api/axis/Portlet_Bookmarks_BookmarksFolderService?wsdl]
2016-07-21 10:00:21,420 INFO  [SchemaUtils] Getting schema http://10196:resiltech@192.168.2.151:8080/api/axis/Portlet_Bookmarks_BookmarksFolderService?wsdl
2016-07-21 10:00:21,711 INFO  [WsdlImporter] Finding importer for {urn:http.service.bookmarks.portlet.liferay.com}Portlet_Bookmarks_BookmarksFolderServiceSoapBinding
2016-07-21 10:00:21,711 INFO  [WsdlImporter] Importing binding {urn:http.service.bookmarks.portlet.liferay.com}Portlet_Bookmarks_BookmarksFolderServiceSoapBinding
2016-07-21 10:00:21,712 INFO  [Soap11HttpBindingImporter] importing endpoint http://192.168.2.151:8080/api/axis/Portlet_Bookmarks_BookmarksFolderService
2016-07-21 10:00:21,714 INFO  [Soap11HttpBindingImporter] importing operation addFolder
2016-07-21 10:00:21,714 INFO  [Soap11HttpBindingImporter] importing operation deleteFolder
2016-07-21 10:00:21,715 INFO  [Soap11HttpBindingImporter] importing operation getFolder
2016-07-21 10:00:21,715 INFO  [Soap11HttpBindingImporter] importing operation getFolders
2016-07-21 10:00:21,716 INFO  [Soap11HttpBindingImporter] importing operation getFolders
2016-07-21 10:00:21,716 INFO  [Soap11HttpBindingImporter] importing operation getFolders
2016-07-21 10:00:21,717 INFO  [Soap11HttpBindingImporter] importing operation getFoldersCount
2016-07-21 10:00:21,717 INFO  [Soap11HttpBindingImporter] importing operation getSubfolderIds
2016-07-21 10:00:21,717 INFO  [Soap11HttpBindingImporter] importing operation updateFolder
2016-07-21 10:00:21,757 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=getFolders, found in portType '{urn:http.service.bookmarks.portlet.liferay.com}BookmarksFolderServiceSoap'.
2016-07-21 10:00:21,760 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=getFolders, found in portType '{urn:http.service.bookmarks.portlet.liferay.com}BookmarksFolderServiceSoap'.
2016-07-21 10:00:21,764 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=getFolders, found in portType '{urn:http.service.bookmarks.portlet.liferay.com}BookmarksFolderServiceSoap'.
2016-07-21 10:00:21,822 INFO  [HttpAuthenticationRequestFilter$UPDCredentialsProvider] 192.168.2.151:8080 requires authentication with the realm 'PortalRealm'
2016-07-21 10:00:53,326 INFO  [WorkspaceImpl] Saved workspace to [/tmp/prova.xml]
2016-07-21 10:03:26,454 INFO  [WorkspaceImpl] Loading workspace from [/tmp/prova.xml]
2016-07-21 10:03:27,499 INFO  [SchemaUtils] Loading schema types from [http://10196:resiltech@192.168.2.151:8080/api/axis/Portal_UserService?wsdl]
2016-07-21 10:03:27,499 INFO  [SchemaUtils] Getting schema http://10196:resiltech@192.168.2.151:8080/api/axis/Portal_UserService?wsdl
2016-07-21 10:03:27,861 INFO  [WsdlImporter] Finding importer for {urn:http.service.portal.liferay.com}Portal_UserServiceSoapBinding
2016-07-21 10:03:27,861 INFO  [WsdlImporter] Importing binding {urn:http.service.portal.liferay.com}Portal_UserServiceSoapBinding
2016-07-21 10:03:27,862 INFO  [Soap11HttpBindingImporter] importing endpoint http://192.168.2.151:8080/api/axis/Portal_UserService
2016-07-21 10:03:27,871 INFO  [Soap11HttpBindingImporter] importing operation addGroupUsers
2016-07-21 10:03:27,872 INFO  [Soap11HttpBindingImporter] importing operation addOrganizationUsers
2016-07-21 10:03:27,872 INFO  [Soap11HttpBindingImporter] importing operation addPasswordPolicyUsers
2016-07-21 10:03:27,872 INFO  [Soap11HttpBindingImporter] importing operation addRoleUsers
2016-07-21 10:03:27,873 INFO  [Soap11HttpBindingImporter] importing operation addTeamUsers
2016-07-21 10:03:27,873 INFO  [Soap11HttpBindingImporter] importing operation addUser
2016-07-21 10:03:27,874 INFO  [Soap11HttpBindingImporter] importing operation addUser
2016-07-21 10:03:27,874 INFO  [Soap11HttpBindingImporter] importing operation addUserGroupUsers
2016-07-21 10:03:27,875 INFO  [Soap11HttpBindingImporter] importing operation addUserWithWorkflow
2016-07-21 10:03:27,875 INFO  [Soap11HttpBindingImporter] importing operation addUserWithWorkflow
2016-07-21 10:03:27,875 INFO  [Soap11HttpBindingImporter] importing operation deletePortrait
2016-07-21 10:03:27,876 INFO  [Soap11HttpBindingImporter] importing operation deleteRoleUser
2016-07-21 10:03:27,876 INFO  [Soap11HttpBindingImporter] importing operation deleteUser
2016-07-21 10:03:27,877 INFO  [Soap11HttpBindingImporter] importing operation getCompanyUsers
2016-07-21 10:03:27,877 INFO  [Soap11HttpBindingImporter] importing operation getCompanyUsersCount
2016-07-21 10:03:27,877 INFO  [Soap11HttpBindingImporter] importing operation getDefaultUserId
2016-07-21 10:03:27,878 INFO  [Soap11HttpBindingImporter] importing operation getGroupUserIds
2016-07-21 10:03:27,878 INFO  [Soap11HttpBindingImporter] importing operation getGroupUsers
2016-07-21 10:03:27,879 INFO  [Soap11HttpBindingImporter] importing operation getOrganizationUserIds
2016-07-21 10:03:27,879 INFO  [Soap11HttpBindingImporter] importing operation getOrganizationUsers
2016-07-21 10:03:27,879 INFO  [Soap11HttpBindingImporter] importing operation getRoleUserIds
2016-07-21 10:03:27,880 INFO  [Soap11HttpBindingImporter] importing operation getUserByEmailAddress
2016-07-21 10:03:27,880 INFO  [Soap11HttpBindingImporter] importing operation getUserById
2016-07-21 10:03:27,881 INFO  [Soap11HttpBindingImporter] importing operation getUserByScreenName
2016-07-21 10:03:27,881 INFO  [Soap11HttpBindingImporter] importing operation getUserGroupUsers
2016-07-21 10:03:27,882 INFO  [Soap11HttpBindingImporter] importing operation getUserIdByEmailAddress
2016-07-21 10:03:27,882 INFO  [Soap11HttpBindingImporter] importing operation getUserIdByScreenName
2016-07-21 10:03:27,882 INFO  [Soap11HttpBindingImporter] importing operation hasGroupUser
2016-07-21 10:03:27,883 INFO  [Soap11HttpBindingImporter] importing operation hasRoleUser
2016-07-21 10:03:27,883 INFO  [Soap11HttpBindingImporter] importing operation hasRoleUser
2016-07-21 10:03:27,884 INFO  [Soap11HttpBindingImporter] importing operation setRoleUsers
2016-07-21 10:03:27,884 INFO  [Soap11HttpBindingImporter] importing operation setUserGroupUsers
2016-07-21 10:03:27,884 INFO  [Soap11HttpBindingImporter] importing operation unsetGroupTeamsUsers
2016-07-21 10:03:27,885 INFO  [Soap11HttpBindingImporter] importing operation unsetGroupUsers
2016-07-21 10:03:27,885 INFO  [Soap11HttpBindingImporter] importing operation unsetOrganizationUsers
2016-07-21 10:03:27,886 INFO  [Soap11HttpBindingImporter] importing operation unsetPasswordPolicyUsers
2016-07-21 10:03:27,886 INFO  [Soap11HttpBindingImporter] importing operation unsetRoleUsers
2016-07-21 10:03:27,887 INFO  [Soap11HttpBindingImporter] importing operation unsetTeamUsers
2016-07-21 10:03:27,887 INFO  [Soap11HttpBindingImporter] importing operation unsetUserGroupUsers
2016-07-21 10:03:27,887 INFO  [Soap11HttpBindingImporter] importing operation updateAgreedToTermsOfUse
2016-07-21 10:03:27,888 INFO  [Soap11HttpBindingImporter] importing operation updateEmailAddress
2016-07-21 10:03:27,888 INFO  [Soap11HttpBindingImporter] importing operation updateIncompleteUser
2016-07-21 10:03:27,889 INFO  [Soap11HttpBindingImporter] importing operation updateLockoutById
2016-07-21 10:03:27,889 INFO  [Soap11HttpBindingImporter] importing operation updateOpenId
2016-07-21 10:03:27,889 INFO  [Soap11HttpBindingImporter] importing operation updateOrganizations
2016-07-21 10:03:27,890 INFO  [Soap11HttpBindingImporter] importing operation updatePassword
2016-07-21 10:03:27,890 INFO  [Soap11HttpBindingImporter] importing operation updatePortrait
2016-07-21 10:03:27,891 INFO  [Soap11HttpBindingImporter] importing operation updateReminderQuery
2016-07-21 10:03:27,891 INFO  [Soap11HttpBindingImporter] importing operation updateScreenName
2016-07-21 10:03:27,891 INFO  [Soap11HttpBindingImporter] importing operation updateStatus
2016-07-21 10:03:27,892 INFO  [Soap11HttpBindingImporter] importing operation updateUser
2016-07-21 10:03:27,892 INFO  [Soap11HttpBindingImporter] importing operation updateUser
2016-07-21 10:03:27,907 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=addUser, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:03:27,918 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=addUser, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:03:27,928 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=addUserWithWorkflow, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:03:27,950 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=addUserWithWorkflow, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:03:28,037 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=hasRoleUser, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:03:28,044 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=hasRoleUser, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:03:28,134 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=updateUser, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:03:28,150 WARN  [WsdlUtils] java.lang.IllegalArgumentException: Duplicate operation with name=updateUser, found in portType '{urn:http.service.portal.liferay.com}UserServiceSoap'.
2016-07-21 10:03:28,172 INFO  [HttpAuthenticationRequestFilter$UPDCredentialsProvider] 192.168.2.151:8080 requires authentication with the realm 'PortalRealm'
2016-07-21 10:03:29,447 INFO  [SchemaUtils] Loading schema types from [http://10196:resiltech@192.168.2.151:8080/api/axis/Portal_GroupService?wsdl]
2016-07-21 10:03:29,447 INFO  [SchemaUtils] Getting schema http://10196:resiltech@192.168.2.151:8080/api/axis/Portal_GroupService?wsdl
2016-07-21 10:03:29,727 INFO  [WsdlImporter] Finding importer for {urn:http.service.portal.liferay.com}Portal_GroupServiceSoapBinding
2016-07-21 10:03:29,727 INFO  [WsdlImporter] Importing binding {urn:http.service.portal.liferay.com}Portal_GroupServiceSoapBinding
2016-07-21 10:03:29,728 INFO  [Soap11HttpBindingImporter] importing endpoint http://192.168.2.151:8080/api/axis/Portal_GroupService
2016-07-21 10:03:29,730 INFO  [Soap11HttpBindingImporter] importing operation addGroup
2016-07-21 10:03:29,731 INFO  [Soap11HttpBindingImporter] importing operation addGroup
2016-07-21 10:03:29,731 INFO  [Soap11HttpBindingImporter] importing operation addRoleGroups
2016-07-21 10:03:29,733 INFO  [Soap11HttpBindingImporter] importing operation deleteGroup
2016-07-21 10:03:29,733 INFO  [Soap11HttpBindingImporter] importing operation getGroup
2016-07-21 10:03:29,734 INFO  [Soap11HttpBindingImporter] importing operation getGroup
2016-07-21 10:03:29,741 INFO  [Soap11HttpBindingImporter] importing operation getManageableSites
2016-07-21 10:03:29,741 INFO  [Soap11HttpBindingImporter] importing operation getOrganizationsGroups
2016-07-21 10:03:29,742 INFO  [Soap11HttpBindingImporter] importing operation getUserGroup
2016-07-21 10:03:29,742 INFO  [Soap11HttpBindingImporter] importing operation getUserGroupsGroups
2016-07-21 10:03:29,742 INFO  [Soap11HttpBindingImporter] importing operation getUserOrganizationsGroups
2016-07-21 10:03:29,743 INFO  [Soap11HttpBindingImporter] importing operation getUserPlaces
2016-07-21 10:03:29,745 INFO  [Soap11HttpBindingImporter] importing operation getUserPlaces
2016-07-21 10:03:29,745 INFO  [Soap11HttpBindingImporter] importing operation getUserPlaces
2016-07-21 10:03:29,746 INFO  [Soap11HttpBindingImporter] importing operation getUserSites
2016-07-21 10:03:29,746 INFO  [Soap11HttpBindingImporter] importing operation hasUserGroup
2016-07-21 10:03:29,747 INFO  [Soap11HttpBindingImporter] importing operation search
2016-07-21 10:03:29,747 INFO  [Soap11HttpBindingImporter] importing operation searchCount
2016-07-21 10:03:29,747 INFO  [Soap11HttpBindingImporter] importing operation setRoleGroups
2016-07-21 10:03:29,748 INFO  [Soap11HttpBindingImporter] importing operation unsetRoleGroups
2016-07-21 10:03:29,748 INFO  [Soap11HttpBindingImporter] importing operation updateFriendlyURL
2016-07-21 10:03:29,748 INFO  [Soap11HttpBindingImporter] importing operation updateGroup
2016-07-21 10:03:29,749 INFO  [Soap11HttpBindingImporter] importing operation updateGroup
